"name","propertyName","rental","pricePerSizeUnitBuiltUp","address","lat","lng","city","district","bedrooms","bathrooms","builtUp","carParks","furnishing","postedDate","buildingId","unitType","propertyType"
"Kuchai Brem Park 1, Taman Gembira, Kuchai Lama","Kuchai Brem Park 1","1710","1.83","Jln Selesa 2, Taman Gembira, 58200, Kuala Lumpur","3.085848","101.687275","Kuala Lumpur","Kuchai Lama","2","2","936","2","NULL","2021-05-02T10:33:10.236Z","134","NULL","Condominium"
"Spring Avenue (Kuchai Damai), Kuchai Entreprenuner Park, Kuchai Lama","Spring Avenue (Kuchai Damai)","1715","1.83","Jalan 9/116B, Kuchai Entreprenuner Park, 58200, Kuala Lumpur","3.086125","101.69081","Kuala Lumpur","Kuchai Lama","2","2","936","2","NULL","2021-05-02T10:32:57.690Z","4404","NULL","Condominium"
"Dynasty Garden Condominium, Kuchai Entreprenuner Park, Kuchai Lama","Dynasty Garden Condominium","1750","1.87","Jalan Kuchai Maju 12, Kuchai Entreprenuner Park, 58200, Kuala Lumpur","3.088645","101.686102","Kuala Lumpur","Kuchai Lama","2+1","2","936","2","Fully furnished","2021-05-02T10:32:31.251Z","1729","Intermediate","Condominium"
"Arte Condominium, Kuchai Lama","Arte Condominium","1730","1.85","Jalan Kuchai Maju 12, Kuchai Lama, 58200, Kuala Lumpur","3.087846","101.687093","Kuala Lumpur","Kuchai Lama","2","2","936","2","NULL","2021-05-02T10:29:22.611Z","2473","NULL","Condominium"
"GenKL, Kuchai Lama","GenKL","1770","1.89","Jalan Kuchai Lama, Taman Lien Hoe, Kuchai Lama, 58100, Kuala Lumpur","3.092456","101.678038","Kuala Lumpur","Kuchai Lama","2+1","2","936","2","NULL","2021-05-02T10:29:16.885Z","5001","NULL","Condominium"
"Palace Court (Sri Istana), Taman Kuchai Jaya, Kuchai Lama","Palace Court (Sri Istana)","1750","1.87","Jalan Kuchai Jaya, Taman Kuchai Jaya, 58200, Kuala Lumpur","3.088168","101.68352","Kuala Lumpur","Kuchai Lama","2+1","2","936","2","Fully furnished","2021-05-02T10:29:01.180Z","2922","Intermediate","Condominium"
"Palace Court (Sri Istana), Taman Kuchai Jaya, Kuchai Lama","Palace Court (Sri Istana)","1750","1.87","Jalan Kuchai Jaya, Taman Kuchai Jaya, 58200, Kuala Lumpur","3.088168","101.68352","Kuala Lumpur","Kuchai Lama","2+1","2","936","2","Fully furnished","2021-05-02T10:28:54.442Z","2922","Intermediate","Condominium"
"Sri Desa, Kuchai Lama","Sri Desa","1200","1.22","Jalan 1/116B off Jalan Kuchai Lama, Kuchai Lama, 57100, Kuala Lumpur","3.086394","101.688938","Kuala Lumpur","Kuchai Lama","2+1","2","980","1","Partly furnished","2021-05-02T10:21:50.356Z","453","Intermediate","Condominium"
"Dynasty Garden Condominium, Kuchai Entreprenuner Park, Kuchai Lama","Dynasty Garden Condominium","1999","1.77","Jalan Kuchai Maju 12, Kuchai Entreprenuner Park, 58200, Kuala Lumpur","3.088645","101.686102","Kuala Lumpur","Kuchai Lama","3","2","1,130","1","Fully furnished","2021-05-02T05:18:29.988Z","1729","Intermediate","Condominium"
"Kuchai Avenue, Kuchai Entrepreneurs Park, Kuchai Lama","Kuchai Avenue","1788","1.91","Jalan Kuchai Maju 13, Kuchai Entrepreneurs Park, 57100, Kuala Lumpur","3.08683","101.692462","Kuala Lumpur","Kuchai Lama","3","2","935","1","NULL","2021-05-01T16:59:37.561Z","1931","NULL","Serviced Residence"
"Dynasty Garden Condominium, Kuchai Entreprenuner Park, Kuchai Lama","Dynasty Garden Condominium","2200","1.96","Jalan Kuchai Maju 12, Kuchai Entreprenuner Park, 58200, Kuala Lumpur","3.088645","101.686102","Kuala Lumpur","Kuchai Lama","3","3","1,120","1","Fully furnished","2021-05-01T14:46:56.264Z","1729","Intermediate","Condominium"
"Dynasty Garden Condominium, Kuchai Entreprenuner Park, Kuchai Lama","Dynasty Garden Condominium","1500","1.33","Jalan Kuchai Maju 12, Kuchai Entreprenuner Park, 58200, Kuala Lumpur","3.088645","101.686102","Kuala Lumpur","Kuchai Lama","3","2","1,130","1","NULL","2021-05-01T12:50:19.501Z","1729","NULL","Condominium"
"Palace Court (Sri Istana), Taman Kuchai Jaya, Kuchai Lama","Palace Court (Sri Istana)","2200","1.66","Jalan Kuchai Jaya, Taman Kuchai Jaya, 58200, Kuala Lumpur","3.088168","101.68352","Kuala Lumpur","Kuchai Lama","3","2","1,328","2","Fully furnished","2021-05-01T12:25:30.698Z","2922","Intermediate","Condominium"
"GenKL, Kuchai Lama","GenKL","3000","2.19","Jalan Kuchai Lama, Taman Lien Hoe, Kuchai Lama, 58100, Kuala Lumpur","3.092456","101.678038","Kuala Lumpur","Kuchai Lama","3+1","3","1,370","2","NULL","2021-05-01T12:15:31.293Z","5001","Corner lot","Condominium"
