"name","propertyName","rental","pricePerSizeUnitBuiltUp","address","lat","lng","city","district","bedrooms","bathrooms","builtUp","carParks","furnishing","postedDate","buildingId","unitType","propertyType"
"Trellises, Taman Tun Dr Ismail","Trellises","2000","NULL","Jalan Tun Mohd Fuad, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.140022","101.630438","Kuala Lumpur","Taman Tun Dr Ismail","3","2","1,100","1","Partly Furnished","2021-05-04T02:41:00Z","1151","Corner","Condominium"
"Sinaran TTDI, Taman Tun Dr Ismail","Sinaran TTDI","4000","2.38","Jalan Tun Mohd Fuad 3, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.14041","101.627376","Kuala Lumpur","Taman Tun Dr Ismail","2+2","2","1,680","2","Fully furnished","2021-05-04T02:19:26.385Z","1618","Intermediate","Serviced Residence"
"Desa Kiara, Taman Tun Dr Ismail","Desa Kiara","1800","1.3","Jalan Damansara, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.131466","101.630325","Kuala Lumpur","Taman Tun Dr Ismail","3","2","1,380","1","NULL","2021-05-03T15:08:48.657Z","227","NULL","Condominium"
"Mas Kiara Residences, Taman Tun Dr Ismail","Mas Kiara Residences","2300","NULL","Jalan Datuk Sulaiman, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.156687","101.628433","Kuala Lumpur","Taman Tun Dr Ismail","3","2","NULL","1","Partly Furnished","2021-05-03T15:03:00Z","2482","Intermediate","Condominium"
"Kiara Park, Taman Tun Dr Ismail","Kiara Park","3300","2.36","Jalan Burhanuddin Helmi, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.155679","101.626221","Kuala Lumpur","Taman Tun Dr Ismail","3","2","1,400","1","Fully furnished","2021-05-03T08:51:18.692Z","420","Corner lot","Condominium"
"Kiara Park, Taman Tun Dr Ismail","Kiara Park","2900","2.24","Jalan Burhanuddin Helmi, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.155679","101.626221","Kuala Lumpur","Taman Tun Dr Ismail","3","2","1,292","2","Unfurnished","2021-05-03T08:51:18.527Z","420","NULL","Condominium"
"The Greens, Taman Tun Dr Ismail","The Greens","6000","3.57","Jalan Wan Kadir 3, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.138719","101.630714","Kuala Lumpur","Taman Tun Dr Ismail","2+1","3","1,682","2","Fully furnished","2021-05-03T08:51:18.364Z","2786","Corner lot","Serviced Residence"
"The Greens, Taman Tun Dr Ismail","The Greens","5000","3.46","Jalan Wan Kadir 3, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.138719","101.630714","Kuala Lumpur","Taman Tun Dr Ismail","2+1","3","1,445","2","Partly furnished","2021-05-03T08:51:18.275Z","2786","NULL","Serviced Residence"
"The Greens, Taman Tun Dr Ismail","The Greens","11000","3.71","Jalan Wan Kadir 3, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.138719","101.630714","Kuala Lumpur","Taman Tun Dr Ismail","3+1","4","2,968","2","Partly furnished","2021-05-03T08:51:17.959Z","2786","Corner lot","Serviced Residence"
"Desa Kiara, Taman Tun Dr Ismail","Desa Kiara","1900","1.38","Jalan Damansara, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.131466","101.630325","Kuala Lumpur","Taman Tun Dr Ismail","3","2","1,381","1","Fully furnished","2021-05-03T08:02:59.489Z","227","Intermediate","Condominium"
"Glomac Damansara, Taman Tun Dr Ismail","Glomac Damansara","3000","2.28","Jalan Damansara, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.133404","101.630096","Kuala Lumpur","Taman Tun Dr Ismail","3","2","1,313","3","NULL","2021-05-03T07:27:14.332Z","2177","NULL","Serviced Residence"
"Taman Tun Dr Ismail","NULL","5500","1.53","Kuala Lumpur","3.146122","101.625546","Kuala Lumpur","Taman Tun Dr Ismail","4+1","4","3,600","NULL","Fully furnished","2021-05-03T05:44:59.220Z","NULL","NULL","Semi-detached House"
"Desa Kiara, Taman Tun Dr Ismail","Desa Kiara","1800","1.3","Jalan Damansara, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.131466","101.630325","Kuala Lumpur","Taman Tun Dr Ismail","3","2","1,380","1","Fully furnished","2021-05-03T03:37:21.430Z","227","NULL","Condominium"
"TTDI Ascencia, Taman Tun Dr Ismail","TTDI Ascencia","3500","3.49","Jalan Damansara, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.136129","101.629988","Kuala Lumpur","Taman Tun Dr Ismail","3","2","1,003","2","Fully furnished","2021-05-03T03:26:07.710Z","2797","Corner lot","Serviced Residence"
"Glomac Damansara, Taman Tun Dr Ismail","Glomac Damansara","2500","2.48","Jalan Damansara, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.133404","101.630096","Kuala Lumpur","Taman Tun Dr Ismail","3","2","1,010","1","Partly furnished","2021-05-03T01:59:22.144Z","2177","NULL","Serviced Residence"
"Glomac Damansara, Taman Tun Dr Ismail","Glomac Damansara","2500","2.18","Jalan Damansara, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.133404","101.630096","Kuala Lumpur","Taman Tun Dr Ismail","3","2","1,146","1","Partly furnished","2021-05-03T01:31:14.071Z","2177","Corner lot","Serviced Residence"
"Glomac Damansara, Taman Tun Dr Ismail","Glomac Damansara","2200","2.55","Jalan Damansara, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.133404","101.630096","Kuala Lumpur","Taman Tun Dr Ismail","2","2","862","1","NULL","2021-05-03T01:25:56.015Z","2177","NULL","Serviced Residence"
"Taman Tun Dr Ismail","NULL","3500","1.35","60000, Kuala Lumpur","NULL","NULL","Kuala Lumpur","Taman Tun Dr Ismail","3+1","3","2,600","2","Fully furnished","2021-05-03T01:22:34.341Z","NULL","Intermediate","2-sty Terrace/Link House"
"The Plaza Condominium @ TTDI, Taman Tun Dr Ismail","The Plaza Condominium @ TTDI","4300","2.32","Jalan Wan Kadir 3, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.137082","101.63131","Kuala Lumpur","Taman Tun Dr Ismail","3+1","4","1,850","2","Fully furnished","2021-05-03T00:41:10.181Z","1572","Corner lot","Condominium"
"TTDI Ascencia, Taman Tun Dr Ismail","TTDI Ascencia","4000","2.87","Jalan Damansara, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.136129","101.629988","Kuala Lumpur","Taman Tun Dr Ismail","3","3","1,393","1","Partly furnished","2021-05-03T00:35:12.601Z","2797","Corner lot","Serviced Residence"
"TTDI Ascencia, Taman Tun Dr Ismail","TTDI Ascencia","2500","3.21","Jalan Damansara, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.136129","101.629988","Kuala Lumpur","Taman Tun Dr Ismail","2","2","779","1","NULL","2021-05-03T00:35:00.872Z","2797","NULL","Serviced Residence"
"Sinaran TTDI, Taman Tun Dr Ismail","Sinaran TTDI","3100","2.75","Jalan Tun Mohd Fuad 3, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.14041","101.627376","Kuala Lumpur","Taman Tun Dr Ismail","2","2","1,128","1","NULL","2021-05-02T18:09:09.339Z","1618","NULL","Serviced Residence"
"Sinaran TTDI, Taman Tun Dr Ismail","Sinaran TTDI","3000","2.6","Jalan Tun Mohd Fuad 3, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.14041","101.627376","Kuala Lumpur","Taman Tun Dr Ismail","2","2","1,154","1","Fully furnished","2021-05-02T04:57:41.337Z","1618","Corner lot","Serviced Residence"
"Sinaran TTDI, Taman Tun Dr Ismail","Sinaran TTDI","5000","2.08","Jalan Tun Mohd Fuad 3, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.14041","101.627376","Kuala Lumpur","Taman Tun Dr Ismail","4+1","4","2,400","2","Fully furnished","2021-05-02T04:57:30.160Z","1618","Corner lot","Serviced Residence"
"The Plaza Condominium @ TTDI, Taman Tun Dr Ismail","The Plaza Condominium @ TTDI","4200","2.27","Jalan Wan Kadir 3, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.137082","101.63131","Kuala Lumpur","Taman Tun Dr Ismail","3","3","1,850","2","Fully furnished","2021-05-02T01:28:05.694Z","1572","Corner lot","Condominium"
"TTDI Ascencia, Taman Tun Dr Ismail","TTDI Ascencia","2500","2.78","Jalan Damansara, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.136129","101.629988","Kuala Lumpur","Taman Tun Dr Ismail","2","2","900","1","Fully furnished","2021-05-01T16:00:56.102Z","2797","NULL","Serviced Residence"
"The Plaza Condominium @ TTDI, Taman Tun Dr Ismail","The Plaza Condominium @ TTDI","4200","2.27","Jalan Wan Kadir 3, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.137082","101.63131","Kuala Lumpur","Taman Tun Dr Ismail","3","3","1,850","2","Fully furnished","2021-05-01T04:58:58.459Z","1572","Corner lot","Condominium"
