"name","propertyName","rental","pricePerSizeUnitBuiltUp","address","lat","lng","city","district","bedrooms","bathrooms","builtUp","carParks","furnishing","postedDate","buildingId","unitType","propertyType"
"VIM 3 @ Desa Park North, Bandar Menjalara, Kepong","VIM 3 @ Desa Park North","1250","2.72","Jalan 11/62a, Bandar Menjalara, 52200, Kuala Lumpur","3.193191","101.630983","Kuala Lumpur","Kepong","2","2","460","1","Unfurnished","2021-05-13T03:14:53.566Z","4163","Corner lot","Serviced Residence"
"VIM 3 @ Desa Park North, Bandar Menjalara, Kepong","VIM 3 @ Desa Park North","2500","2.16","Jalan 11/62a, Bandar Menjalara, 52200, Kuala Lumpur","3.193191","101.630983","Kuala Lumpur","Kepong","3","2","1,160","2","Fully furnished","2021-05-12T19:12:27.256Z","4163","NULL","Serviced Residence"
"The Henge, Taman Metropolitan Kepong, Kepong","The Henge","1500","1.15","Jalan Taman, Taman Metropolitan Kepong, 52100, Kuala Lumpur","3.221135","101.642169","Kuala Lumpur","Kepong","4","2","1,300","2","NULL","2021-05-12T16:00:31.930Z","4083","NULL","Condominium"
"Fortune Perdana, Taman Usahawan Kepong, Kepong","Fortune Perdana","1800","1.39","Jalan Metro Perdana 1, Taman Usahawan Kepong, 51200, Kuala Lumpur","3.217752","101.644121","Kuala Lumpur","Kepong","3+1","2","1,292","3","Partly furnished","2021-05-12T09:56:33.974Z","4978","Corner lot","Serviced Residence"
"Fortune Perdana, Taman Usahawan Kepong, Kepong","Fortune Perdana","1800","1.75","Jalan Metro Perdana 1, Taman Usahawan Kepong, 51200, Kuala Lumpur","3.217752","101.644121","Kuala Lumpur","Kepong","3","2","1,027","2","Fully furnished","2021-05-12T09:55:02.412Z","4978","Corner lot","Serviced Residence"
"The Henge, Taman Metropolitan Kepong, Kepong","The Henge","1800","1.38","Jalan Taman, Taman Metropolitan Kepong, 52100, Kuala Lumpur","3.221135","101.642169","Kuala Lumpur","Kepong","3+1","2","1,300","2","Fully furnished","2021-05-12T09:50:26.536Z","4083","Corner lot","Condominium"
"Residensi Seri Wahyu, Kepong","Residensi Seri Wahyu","1000","1.25","Jalan Sibu, Taman Wahyu, 68100, Kuala Lumpur., 68100, Kuala Lumpur","3.20994","101.668643","Kuala Lumpur","Kepong","3","2","800","1","Unfurnished","2021-05-12T08:31:06.057Z","4512","NULL","Condominium"
"The Herz, Kepong","The Herz","1500","1.31","Jalan 3/33a,, Kepong, 52100, Kuala Lumpur","3.211816","101.644891","Kuala Lumpur","Kepong","3","3","1,144","2","NULL","2021-05-12T07:55:24.249Z","5361","NULL","Condominium"
"First Residence (Residensi Unggul), Kepong Baru, Kepong","First Residence (Residensi Unggul)","2000","1.49","Jalan Vista Mutiara 1, Kepong Baru, 52100, Kuala Lumpur","3.206972","101.648123","Kuala Lumpur","Kepong","4","2","1,346","2","NULL","2021-05-12T07:48:21.689Z","2161","NULL","Condominium"
"First Residence (Residensi Unggul), Kepong Baru, Kepong","First Residence (Residensi Unggul)","1500","1.59","Jalan Vista Mutiara 1, Kepong Baru, 52100, Kuala Lumpur","3.206972","101.648123","Kuala Lumpur","Kepong","3","2","946","2","NULL","2021-05-12T07:37:14.843Z","2161","NULL","Condominium"
"First Residence (Residensi Unggul), Kepong Baru, Kepong","First Residence (Residensi Unggul)","1300","1.37","Jalan Vista Mutiara 1, Kepong Baru, 52100, Kuala Lumpur","3.206972","101.648123","Kuala Lumpur","Kepong","3","2","946","1","NULL","2021-05-12T07:25:05.773Z","2161","NULL","Condominium"
"Fortune Perdana, Taman Usahawan Kepong, Kepong","Fortune Perdana","1500","1.16","Jalan Metro Perdana 1, Taman Usahawan Kepong, 51200, Kuala Lumpur","3.217752","101.644121","Kuala Lumpur","Kepong","3+1","2","1,292","2","Partly furnished","2021-05-12T05:34:10.168Z","4978","NULL","Serviced Residence"
"Fortune Centra, Kepong","Fortune Centra","1450","1.77","Jalan Metro Perdana 6, Kepong, 52100, Selangor","3.215676","101.64384","Selangor","Kepong","2","2","818","1","Partly furnished","2021-05-12T05:31:53.229Z","5871","Intermediate","Serviced Residence"
"The Henge, Taman Metropolitan Kepong, Kepong","The Henge","1900","1.46","Jalan Taman, Taman Metropolitan Kepong, 52100, Kuala Lumpur","3.221135","101.642169","Kuala Lumpur","Kepong","4","2","1,300","2","Fully furnished","2021-05-12T04:53:40.793Z","4083","NULL","Condominium"
"Three33 Residence, Kepong","Three33 Residence","1700","1.86","Jalan Mutiara Vista 1, Kepong, 51200, Kuala Lumpur","3.206559","101.648571","Kuala Lumpur","Kepong","3","2","912","2","Partly furnished","2021-05-12T01:09:04.301Z","6044","Corner lot","Condominium"
"VIM 3 @ Desa Park North, Bandar Menjalara, Kepong","VIM 3 @ Desa Park North","1400","3.04","Jalan 11/62a, Bandar Menjalara, 52200, Kuala Lumpur","3.193191","101.630983","Kuala Lumpur","Kepong","2","1","460","1","Fully furnished","2021-05-11T22:30:00.000Z","4163","Intermediate","Serviced Residence"
"Fortune Centra, Kepong","Fortune Centra","1200","1.5","Jalan Metro Perdana 6, Kepong, 52100, Selangor","3.215676","101.64384","Selangor","Kepong","2","1","802","NULL","Partly furnished","2021-05-11T10:17:31.679Z","5871","Intermediate","Serviced Residence"
"Three33 Residence, Kepong","Three33 Residence","1600","1.82","Jalan Mutiara Vista 1, Kepong, 51200, Kuala Lumpur","3.206559","101.648571","Kuala Lumpur","Kepong","3","2","880","2","Partly furnished","2021-05-11T08:31:25.594Z","6044","Corner lot","Condominium"
"First Residence (Residensi Unggul), Kepong Baru, Kepong","First Residence (Residensi Unggul)","1800","1.75","Jalan Vista Mutiara 1, Kepong Baru, 52100, Kuala Lumpur","3.206972","101.648123","Kuala Lumpur","Kepong","3","2","1,030","2","Fully furnished","2021-05-11T08:31:25.590Z","2161","NULL","Condominium"
"The Henge, Taman Metropolitan Kepong, Kepong","The Henge","1700","1.55","Jalan Taman, Taman Metropolitan Kepong, 52100, Kuala Lumpur","3.221135","101.642169","Kuala Lumpur","Kepong","3","2","1,100","2","Fully furnished","2021-05-11T05:18:41.392Z","4083","Intermediate","Condominium"
